"Translation.Start","Translation.Stop","Transcription.Start","Transcription.Stop","Synonym","Product","Dawn0-1","Dawn0-2","Dawn0-3","Dawn0","Dusk0-1","Dusk0-2","Dusk0-3","Dusk0","MidDark1-1","MidDark1-2","MidDark1-3","MidDark1","Dawn1-1","Dawn1-2","Dawn1-3","Dawn1","MidLight1-1","MidLight1-2","MidLight1-3","MidLight1","Dusk1-1","Dusk1-2","Dusk1-3","Dusk1","MidDark2-1","MidDark2-2","MidDark2-3","MidDark2","Dawn2-1","Dawn2-2","Dawn2-3","Dawn2","MidLight2-1","MidLight2-2","MidLight2-3","MidLight2","Dusk2-1","Dusk2-2","Dusk2-3","Dusk2","Dark24-1","Dark24-2","Dark24-3","Dark24","Light24-1","Light24-2","Light24-3","Light24"
3924589,3925398,NA,NA,"Npun_F3166","enoyl-CoA hydratase/isomerase",7673,8094,12124,11,9915,16294,12867,16,8586,9361,10332,11,8991,9753,7614,10,6973,7032,7686,8,7707,8685,7154,9,10254,10916,12899,14,13780,12695,14771,16,6476,8389,3667,7,11202,12880,13078,15,18276,19212,14783,21,14552,16990,15119,19
3925464,3926210,3925464,3926210,"Npun_F3167","polyketide biosynthesis enoyl-CoA hydratase",22550,25122,11595,26,7216,13019,8729,12,16710,14488,20107,22,24374,23010,27960,33,10716,12211,12389,15,11287,9614,9190,13,17485,19786,17734,24,29578,26135,26453,36,8209,9473,11985,13,12313,8098,8461,12,39991,34006,40246,50,10227,9701,8671,12
3926270,3926533,NA,NA,"Npun_F3168","hypothetical protein",3384,1161,0,5,0,1911,3054,6,1861,1235,489,4,1156,2298,880,5,2129,1333,2061,6,1358,1236,801,4,622,1319,961,3,1380,784,1090,4,550,928,0,1,1118,1410,1532,5,1275,853,1563,4,586,1391,2041,5
3926678,3935179,NA,NA,"Npun_F3169","beta-ketoacyl synthase",35385,34368,18098,3,35194,39729,31895,4,32341,37776,33836,4,32307,38849,31842,4,28860,32406,34667,3,25875,30087,25677,3,31956,31805,26508,3,34280,35704,29597,3,26358,24381,34226,3,33533,32821,37455,4,33978,33366,37625,4,30037,26193,30555,3
3935218,3939900,NA,NA,"Npun_F3170","beta-ketoacyl synthase",25599,33996,26868,6,36102,41989,42460,8,23745,25588,27120,5,28490,25476,33155,6,31117,33812,37629,7,24443,26943,28681,5,27608,23439,24313,5,23948,27316,26844,5,31428,29075,35781,6,40123,35605,36356,7,34766,35488,35305,7,38615,42144,43115,8
3939944,3945562,NA,NA,"Npun_F3171","beta-ketoacyl synthase",33763,32853,49234,6,30804,35676,45430,6,29050,29860,29855,5,28309,32554,31209,5,29347,37714,44301,6,27999,33729,32955,5,31045,29783,25421,5,26307,31879,30164,5,28244,29607,55477,6,40314,37858,38997,6,36913,28644,43151,6,40131,32020,39059,6
3945552,3951143,NA,NA,"Npun_F3172","beta-ketoacyl synthase",13576,11223,12831,2,20507,19526,14375,3,10252,13217,13080,2,11217,8133,13978,1,20576,23859,27546,4,17175,18888,15947,3,11161,9663,8410,1,9245,13960,10480,2,19346,20724,18761,3,22822,24746,19160,3,12605,12396,18338,2,28551,21420,25504,4
3951140,3955345,NA,3955411,"Npun_F3173","amino acid adenylation domain-containing protein",24057,22468,30900,6,61358,81081,61807,16,28417,27025,31445,6,27885,25931,31887,6,44334,55170,59817,12,62242,56944,53247,13,27467,26511,27797,6,23805,27531,36037,6,58394,70453,33635,12,76334,81156,74050,18,36178,36143,28173,7,109366,110534,110754,26
3955412,3956095,3955412,NA,"Npun_F3174","isoprenylcysteine carboxyl methyltransferase",1365,823,0,1,4848,6591,6710,8,2896,698,1460,2,1380,1785,1560,2,4029,5042,6063,7,7782,5265,4711,8,1266,2307,2069,2,697,1370,2650,2,7337,7649,5497,9,9771,12003,8248,14,2388,2317,1579,3,13118,11839,10352,17
3956192,3957514,NA,NA,"Npun_F3175","heterocyst specific ABC-transporter membrane fusion protein DevB-like protein",2927,6021,4149,3,7308,5874,8025,5,6878,5607,3947,4,4194,3497,3952,2,3878,5781,5624,3,5984,5349,5539,4,4619,5679,6683,4,6132,5762,7078,4,5598,6777,2996,3,6419,3753,7074,4,7383,5301,7755,5,8720,9469,13494,7
3957711,3958883,NA,NA,"Npun_F3176","DevC protein",1571,2427,0,1,2316,1160,2214,1,1102,1998,1653,1,1685,1138,1992,1,2151,2745,2276,2,2423,2619,1970,1,1974,3131,1871,1,2905,2970,2787,2,1576,3323,5924,3,3119,3267,2379,2,3784,2797,2185,2,3215,3148,3422,2
3959396,3958947,3959396,3958884,"Npun_R3177","hypothetical protein",3722,5905,10329,14,7045,13178,9845,22,3742,4975,5782,10,2735,3580,2999,6,7902,8423,7371,17,7194,8478,8798,18,6691,8533,7591,16,6684,6932,5942,14,8646,9589,5217,17,10555,11822,15302,27,4598,4913,2731,9,11250,13048,11065,26
3959985,3959446,3959985,3959397,"Npun_R3178","hypothetical protein",15454,14110,1677,19,15081,13317,11734,24,9273,15977,13845,24,12743,15219,12669,25,24151,22047,21439,41,19064,17284,19526,34,14221,19036,15449,30,15989,17900,13818,29,21429,19062,23100,39,26580,28681,20723,46,9835,12029,9949,19,28830,18214,15649,38
3960013,3960618,NA,NA,"Npun_F3179","TetR family transcriptional regulator",2010,1720,0,2,1066,2066,2936,3,2705,1363,1540,3,1371,2452,2408,3,2043,1387,1545,2,1944,1722,1346,2,1619,2348,1380,2,1774,2089,2347,3,868,1330,615,1,1847,1797,2105,3,1545,1747,2146,2,1609,3777,3002,4
3962622,3961282,NA,NA,"Npun_R3181","transposase",10962,7359,13360,7,7773,5292,3255,4,7468,7069,6254,5,5173,5663,7160,4,3332,3395,4028,2,2663,4135,3220,2,4018,3424,3906,2,7966,8315,5293,5,2240,3116,2205,1,4169,4479,5347,3,6471,8973,8535,5,3338,3280,3806,2
3963593,3963318,3963970,3963055,"Npun_R3182","histone family protein DNA-binding protein",25298,16939,7180,59,10659,8149,7368,31,13705,19053,11458,53,20528,23314,26315,84,14429,18949,20492,65,12978,13398,12866,47,16132,15628,19396,61,17862,27777,18888,77,10197,10350,12780,40,12193,14268,13115,47,16169,15491,32060,76,13112,11257,10206,41
3964438,3963971,NA,NA,"Npun_R3183","hypothetical protein",24328,17345,18569,42,9720,11580,15644,26,8664,14838,10737,24,13809,20140,13206,33,13023,20143,20515,38,11387,12494,10230,24,12086,11478,13303,26,15657,23797,15786,39,12072,8022,10886,22,13779,13371,12028,27,15709,14379,24760,39,7856,12269,8075,20
3965684,3964617,NA,NA,"Npun_R3184","hypothetical protein",8407,6167,4384,5,7367,3051,4691,4,9178,7313,4467,6,6071,7031,4709,5,4866,4152,4928,4,2979,4019,3251,3,5553,4460,4234,4,4601,5742,4397,4,2351,1916,1833,1,4604,4680,3693,4,4355,3699,3257,3,3289,3366,2899,2
3965935,3966171,NA,NA,"Npun_F3185","hypothetical protein",3099,3632,2707,13,4613,2270,3099,14,2389,2633,3333,11,1941,1983,3056,9,2254,2991,2533,10,2829,2388,2067,10,2263,3234,3398,12,3954,2246,2967,12,1730,2269,2165,8,3335,2459,2865,12,1959,2342,1439,8,1803,1755,2320,8
3966579,3967889,NA,NA,"Npun_F3186","transposase",10647,13373,20011,11,5043,11231,11265,7,11986,12146,9403,8,6217,7654,11030,6,3222,3525,4584,2,4031,4382,4277,3,4114,7661,10462,5,7513,9908,12686,7,3526,3431,5717,3,5729,5066,7310,4,15049,11591,10904,9,4997,9058,8512,5
3968640,3968269,3968640,3968193,"Npun_R3188","hypothetical protein",20449,19690,11889,46,9174,11132,10751,27,14533,14987,13149,38,12587,16025,16092,40,8986,9831,10084,25,8714,10213,9356,25,12534,11178,13759,33,15044,19677,16775,46,7670,7159,14338,26,9818,8325,10310,25,13023,15864,16454,40,10294,13477,15747,35
3968929,3969447,NA,NA,"Npun_F3189","hypothetical protein",1006,317,0,0,632,44,0,0,184,905,484,1,342,0,861,0,255,100,145,0,392,281,472,0,479,461,314,0,560,1096,306,1,120,0,2361,1,112,433,246,0,116,134,995,0,298,285,0,0
3971413,3972460,3971155,3972479,"Npun_F3192","hypothetical protein",7143,9482,13566,9,9266,21537,16546,15,3383,6743,6995,5,4771,5415,4446,4,6980,7954,8516,7,6835,7646,6834,6,6682,6705,9081,7,6779,7344,7045,6,6903,7753,8373,7,7273,6844,10717,7,14030,10861,8834,10,7819,21135,24792,17
3972619,3973056,3972610,3973158,"Npun_F3194","hypothetical protein",88938,197500,86168,283,19229,20686,20037,45,67090,144946,100306,237,112401,141886,137380,298,43135,38941,37234,90,83455,68890,71077,170,221416,198225,182446,458,253853,237408,187503,516,114127,89407,32608,179,68835,74210,52894,149,143536,156237,143724,337,90124,69773,53345,162
3973330,3973725,NA,NA,"Npun_F3195","hypothetical protein",1741,2506,3531,6,2037,2424,2344,5,597,1526,946,2,1903,657,1839,3,1369,606,848,2,896,1141,634,2,1533,1388,1160,3,2637,2190,2644,6,623,1160,2872,3,797,844,1666,2,2555,2664,2194,6,730,2016,1311,3
3973885,3974340,NA,NA,"Npun_F3196","hypothetical protein",5299,4278,12271,15,2838,2275,406,4,1425,5223,2830,6,3335,3104,3110,6,2269,2376,2436,5,2161,1845,1359,3,3307,3036,1625,5,4115,3695,3786,8,1008,680,1522,2,2058,2417,1646,4,2025,2565,3305,5,1339,739,1008,2
3975458,3974640,NA,NA,"Npun_R3197","AraC family transcriptional regulator",9873,8360,9329,11,6392,4560,8283,7,6799,5503,5642,7,5421,7515,4436,7,4417,5396,3868,5,3214,3324,3443,4,4072,4079,4662,5,4321,6252,5032,6,2245,3114,2676,3,4665,4564,4529,5,5908,8767,8452,9,3867,5034,4678,5
3976659,3975520,NA,NA,"Npun_R3198","PAS/PAC sensor signal transduction histidine kinase",4196,3941,3825,3,565,637,498,0,810,1912,1800,1,1512,2697,1469,1,1188,1109,1043,0,749,668,799,0,1970,1172,970,1,1886,1639,699,1,501,1170,1238,0,1281,1065,728,0,2129,1942,1884,1,339,1320,645,0
3977298,3978995,NA,NA,"Npun_F3199","hypothetical protein",11511,9644,14302,6,12896,17753,12082,8,9314,8183,8595,5,10321,10978,9350,6,8476,8136,9026,5,6240,6497,7760,4,5640,6902,8200,4,8552,8123,9254,5,5259,5538,3667,2,9091,4531,6552,3,10229,17485,12450,7,5739,7477,9988,4
3979033,3981234,NA,NA,"Npun_F3200","serine/threonine protein kinase with Chase2 sensor",45908,34350,45644,19,25613,37931,48142,16,37382,27866,32034,14,39484,39396,38280,17,23197,26788,27606,11,18967,21003,18693,8,22577,25471,24794,11,30281,40879,32375,15,23879,18347,21538,9,28675,23106,27716,12,39355,36857,47014,18,20141,25613,26954,11
3981275,3982042,NA,NA,"Npun_F3201","hypothetical protein",10067,3623,4561,7,9505,5745,11236,11,6633,5045,4468,7,4522,4149,3581,5,7270,5844,6899,8,4872,6591,6348,7,3200,2657,4410,4,4247,4236,4406,5,5406,5005,9804,8,6676,7363,7902,9,2343,5339,3767,4,4295,3509,5679,5
3984730,3982181,NA,NA,"Npun_R3202","hypothetical protein",5458,5028,0,1,13095,14253,21967,6,4269,3762,6895,1,4024,4687,5442,1,6687,7122,9159,3,4079,5051,6039,1,4162,4442,1959,1,3142,3939,4287,1,4396,5146,3423,1,6373,6162,7507,2,4441,5211,6139,2,6995,8069,10203,3
3988547,3984720,NA,NA,"Npun_R3203","filamentous hemagglutinin outer membrane protein",31260,37996,72042,12,46734,65344,63373,15,41648,26986,24982,8,24720,28583,28869,7,25247,29737,30848,7,21915,25018,30055,6,23965,24408,23000,6,22033,28480,32185,7,18984,25531,41358,7,28691,29130,35782,8,30249,28358,35596,8,23817,31636,41092,8
3989034,3988720,NA,NA,"Npun_R3204","hypothetical protein",269,31,0,0,0,0,0,0,0,326,0,0,85,147,223,0,265,293,0,0,117,166,67,0,264,0,98,0,281,51,244,0,278,115,0,0,0,54,144,0,129,141,631,0,209,0,244,0
3992568,3989164,NA,NA,"Npun_R3205","lanthionine synthetase C family protein",13599,12053,4502,2,7371,5028,2868,1,10112,12181,10052,3,10325,12461,8386,3,6610,8431,6931,2,6453,8525,5623,2,8689,7898,5946,2,9977,12697,6769,2,6226,3832,2217,1,6053,5293,4788,1,11401,9115,10433,3,4722,2057,3807,1
3993927,3992800,NA,NA,"Npun_R3206","alcohol dehydrogenase",2649,1295,0,1,1838,59,1963,1,1421,357,1279,0,376,797,612,0,1002,800,1087,0,691,1032,741,0,398,819,609,0,560,766,440,0,979,1224,978,0,1336,1654,1539,1,1354,1113,930,1,996,1713,1185,1
3994413,3994045,NA,NA,"Npun_R3207","hypothetical protein",864,542,588,1,4915,1150,4395,9,138,1491,1085,2,1413,1548,1911,4,2488,2127,2716,6,4846,3160,5472,12,1702,1875,2025,5,1463,1446,1872,4,4847,4394,2413,10,4973,5269,6435,15,1485,1509,3424,5,5672,5871,4482,14
3994875,3994471,3994976,3994414,"Npun_R3208","hypothetical protein",1711,1903,6768,8,4927,14363,15540,28,4452,1821,1638,6,1308,1944,2031,4,4198,4431,4742,11,8814,8716,10016,22,3106,3896,4576,9,3593,3370,5667,10,8969,10473,9780,24,9656,9463,17610,30,8094,7201,4413,16,11754,23740,19872,45
3995333,3994977,3995344,3994977,"Npun_R3209","nitrile hydratase-like protein",1251,544,0,1,3709,5705,6804,15,1382,697,346,2,1398,911,1391,3,1785,2378,2709,6,4267,3523,5928,12,1232,1421,2478,4,1917,1830,1948,5,4626,4439,3459,11,5768,5585,9196,19,2953,3429,2732,8,6538,11967,13260,29
3995786,3995391,3995786,3995384,"Npun_R3210","hypothetical protein",23334,9438,8769,34,5365,7303,6700,16,3877,12489,7297,19,12074,9091,7075,23,4489,6485,5600,13,6701,7441,7873,18,9592,4766,6876,17,10873,15033,8769,29,5752,5650,7594,15,7580,8464,11658,23,11827,10084,12395,28,7295,20017,19535,39
3996246,3995890,3996265,3995787,"Npun_R3211","nitrile hydratase-like protein",1407,1772,3943,6,10094,19580,19385,45,3552,1692,1993,6,1279,2685,1570,5,3901,4530,4428,12,8680,8856,11702,27,2435,1357,2310,5,2901,1947,2633,6,9771,9349,7259,24,13375,12996,19851,43,3556,4129,4534,11,14882,34385,28644,72
3996619,3996266,NA,NA,"Npun_R3212","nitrile hydratase-like protein",0,760,0,0,6137,6765,10637,22,930,622,996,2,469,587,625,1,1044,969,709,2,1372,1358,2218,4,554,268,305,1,861,351,770,1,2066,3030,395,5,2028,3231,3699,8,363,222,484,1,1408,7240,7276,14
3997008,3998459,NA,NA,"Npun_F3213","sensor protein",3785,2862,4561,2,2244,4560,3448,2,2789,2180,2316,1,1505,2765,2113,1,1737,3163,1711,1,1643,2931,2149,1,2076,2193,1817,1,2217,2429,2331,1,1402,1116,1202,0,2120,2173,2309,1,3479,2351,3299,2,1574,1810,2598,1
3998478,4001078,NA,NA,"Npun_F3214","hypothetical protein",11845,8038,18187,4,13063,17917,11503,5,9826,9837,10459,3,8428,10898,10894,3,12493,12086,11591,4,10126,11633,10550,4,9815,9484,9451,3,9038,9248,10539,3,8981,11578,17107,4,12330,12237,10992,4,11193,9445,12785,4,12796,11472,11426,4
4001234,4002025,NA,NA,"Npun_F3215","cobyrinic acid a,c-diamide synthase",1702,2045,0,1,1982,5073,5209,5,1644,1450,1860,2,1806,1229,2170,2,2102,3348,2590,3,3090,2431,2063,3,2229,1763,2056,2,2341,2167,2048,2,2029,2608,1174,2,3488,3519,3511,4,2454,3380,3155,3,4704,3544,3834,5
4002025,4003185,NA,NA,"Npun_F3216","hypothetical protein",3452,3544,0,2,664,1543,3028,1,2550,2866,2120,2,2825,2028,1476,1,2746,2290,2932,2,2294,3175,2506,2,2748,2720,2051,2,2745,2592,2316,2,1020,1339,635,0,3027,2907,3103,2,1141,2793,3711,2,2346,752,923,1
4003273,4004364,NA,NA,"Npun_F3217","cyclic nucleotide-binding protein",3246,2240,0,1,3677,1423,2988,2,1089,2239,2495,1,2620,2493,1889,2,2138,2423,2742,2,1882,1208,2201,1,1307,1844,2466,1,2174,1864,2480,1,632,1598,611,0,3045,2023,2333,2,1367,1181,2313,1,1452,2109,1555,1
4004420,4004884,NA,NA,"Npun_F3218","hypothetical protein",1480,1533,0,2,609,751,1286,1,1429,775,464,1,324,1139,384,1,1207,577,728,1,884,820,88,1,266,703,804,1,526,268,374,0,945,802,1230,2,878,796,1070,1,1396,1143,631,2,656,1029,666,1
4005097,4006560,NA,NA,"Npun_F3219","hypothetical protein",5286,4072,323,2,2953,3943,4939,2,3428,3458,3310,2,4095,4290,3579,2,4187,5103,4920,3,2125,3121,2716,1,2508,3229,2957,1,3318,3924,3675,2,2623,2825,4159,2,3782,3693,3426,2,5451,7034,5702,4,4373,3272,2778,2
4006917,4008374,NA,NA,"Npun_F3220","hypothetical protein",7033,7077,8210,5,2981,6073,3480,2,2937,6314,2962,2,3045,5181,6225,3,1671,2803,3512,1,1636,1918,1591,1,2434,2464,2010,1,5114,3846,3230,2,2636,2365,1749,1,967,1697,1693,0,4984,5469,6390,3,2452,2066,3153,1
4008557,4009667,4008392,4009757,"Npun_F3221","hypothetical protein",6707,12297,4532,7,12574,20765,20492,16,9778,7459,4889,6,4808,5685,6207,5,7062,8595,8467,7,7109,8292,6338,6,8029,6351,9848,7,7541,7958,7142,6,6025,8850,7035,6,8125,7042,11085,7,14849,10545,12622,11,9152,22245,27231,17
4009919,4010542,NA,NA,"Npun_F3223","hypothetical protein",2177,948,0,1,0,0,504,0,1225,917,951,1,503,1242,903,1,950,965,478,1,619,268,947,0,851,315,1071,1,688,1141,493,1,117,630,1845,1,523,609,705,0,1253,1381,833,1,491,1006,535,1
4010815,4011102,NA,NA,"Npun_F3224","hypothetical protein",1538,2176,0,4,2101,3514,1282,7,2008,1135,934,4,1511,1516,1784,5,2841,1971,2469,8,2367,2121,1762,7,2827,2368,2440,8,2250,2631,3163,9,2561,2959,5073,12,1287,1175,1925,5,2481,2868,4101,10,1750,6620,6273,16
4011328,4011615,NA,NA,"Npun_F3225","hypothetical protein",73,223,0,0,0,1777,875,3,0,0,220,0,493,0,223,0,140,330,156,0,346,326,1047,1,264,171,374,0,90,162,96,0,239,398,974,1,293,364,760,1,636,485,319,1,423,1369,1396,3
4011850,4012143,NA,NA,"Npun_F3226","hypothetical protein",211,186,0,0,0,408,0,0,0,211,167,0,0,0,0,0,235,149,0,0,0,153,0,0,0,49,125,0,0,114,364,0,0,235,0,0,87,72,194,0,123,0,139,0,88,118,138,0
4012287,4013174,NA,NA,"Npun_F3227","N-acetyltransferase GCN5",1233,271,0,0,0,0,488,0,941,956,688,0,755,670,436,0,386,556,409,0,197,740,762,0,402,572,667,0,591,548,640,0,178,209,83,0,874,682,1191,1,1198,1334,551,1,172,268,262,0
4013272,4017282,NA,NA,"Npun_F3228","non-ribosomal peptide synthetase",31153,39913,31430,8,24551,22428,28499,6,28744,33284,35598,8,36165,39865,35170,9,16712,20883,22525,4,33262,29887,31140,7,47087,41694,45689,11,43958,41434,47140,11,22434,22713,14174,4,29517,26734,34128,7,49941,35320,45864,10,20785,17268,17316,4
4017565,4018296,NA,NA,"Npun_F3229","hypothetical protein",1615,791,0,1,616,0,1002,0,1317,525,626,1,0,239,800,0,374,318,471,0,639,538,1120,1,518,1026,466,0,127,786,801,0,507,453,0,0,197,1216,1033,1,216,1885,444,1,378,656,798,0
4019645,4021105,NA,NA,"Npun_F3230","secretion protein HlyD",2289,4179,0,1,7292,3719,6030,3,3804,3958,3224,2,3426,3871,3715,2,5126,3671,3772,2,4223,3367,5087,2,2751,4385,4017,2,4466,3616,3845,2,4690,4372,5413,3,4582,3984,4815,3,3225,3180,3512,2,3360,4569,3944,2
4021092,4023356,NA,NA,"Npun_F3231","ABC transporter",3764,2619,4473,1,2782,2071,1038,0,2105,2353,2484,1,2673,2490,4142,1,2940,2674,2379,1,2129,2341,2227,0,4281,3562,3520,1,2116,3864,3332,1,2293,1824,0,0,3259,3212,2622,1,2482,2454,2892,1,1885,1942,1250,0
4023349,4026267,NA,NA,"Npun_F3232","ABC transporter",35040,36770,27104,11,18453,25619,22433,7,25965,32030,31751,10,41321,41285,34146,13,19387,26289,26681,8,27376,23838,22398,8,30868,24867,30989,9,33618,36272,35038,11,19863,23657,32760,8,24151,20909,26959,8,46159,36921,41376,14,14344,26385,29327,8
4027961,4029008,4027825,4029010,"Npun_F3235","hypothetical protein",7407,11592,16009,11,11053,16115,13674,12,7274,6209,7567,6,5872,6212,6747,5,6168,8375,7831,7,6912,6105,7331,6,7337,6310,7567,6,8435,7948,8433,7,5242,8324,10974,7,6567,6529,10374,7,20069,11917,10877,13,8163,21210,24808,17
4030152,4030844,NA,NA,"Npun_F3237","hypothetical protein",2616,3043,31812,18,4211,25525,14427,21,2716,1116,775,2,998,1352,976,1,2601,3272,3574,4,3132,3402,5032,5,1002,1278,2382,2,1188,2284,2871,3,2370,4055,6328,6,3541,3942,5455,6,3007,2313,2572,3,2480,12986,13057,13
4034162,4033926,4034222,4033854,"Npun_R3240","hypothetical protein",14416,13836,0,39,4127,2454,3464,14,7139,13568,11441,45,3032,6510,6091,21,10509,7340,4592,31,6897,8882,8489,34,8131,4104,5119,24,7218,6241,2558,22,6057,4456,0,14,4475,4952,3759,18,4740,5462,5402,21,4543,9758,7171,30
4035381,4034638,NA,NA,"Npun_R3241","two component transcriptional regulator",12174,12579,4561,13,4032,4520,7716,7,9348,14120,10905,15,15392,15443,10606,18,7359,4138,5274,7,6962,7997,5165,9,9520,8413,10998,12,13076,12912,11900,16,5716,7490,603,6,5775,6839,5687,8,12947,12015,12978,16,3972,1370,5426,4
4035610,4035897,NA,NA,"Npun_F3242","hypothetical protein",2649,2176,6562,13,879,0,921,2,1554,2105,1237,5,1238,1976,2621,6,3175,2196,3632,10,1128,1147,1578,4,1660,981,1964,5,1702,2702,1602,6,1858,1630,1070,5,815,1138,1398,3,2873,2666,3696,10,460,2166,2472,5
4039202,4039732,4039201,4039767,"Npun_F3247","pentapeptide repeat-containing protein",56490,51729,47851,97,10886,16991,15657,27,38462,57655,43477,87,59744,87853,69568,136,27434,28508,22617,49,27649,28000,31140,54,53270,44146,45608,89,62904,82555,70890,135,34810,21754,52285,68,24482,21765,26089,45,41938,37933,80606,100,18618,19725,21789,37
NA,NA,4039979,4040206,"predicted RNA","-",210732,161808,70188,647,53862,42925,56682,224,75914,149230,113115,494,90504,103067,57713,367,57058,74146,60826,280,60800,59568,47732,245,103172,68949,76695,363,104153,109125,81317,430,45731,37427,86763,248,49695,41865,42775,196,86767,74785,103676,387,40127,29533,33572,150
4040581,4041780,4040581,4041780,"Npun_F3248","adenosine/AMP deaminase",290754,225765,104443,172,138204,101563,76791,87,195218,225138,268177,191,273862,231529,221344,201,140715,147846,151343,122,109610,106414,95816,86,196656,220664,176937,165,280857,235475,251892,213,174669,160307,240463,159,128785,116714,101203,96,240284,312540,305606,238,164730,93430,96876,98
4042787,4042125,4043077,4042109,"Npun_R3249","hypothetical protein",19693,17892,4532,21,110687,55814,80379,124,29829,32404,31266,47,22548,17535,14056,27,88112,85479,71124,123,66560,66307,60583,97,26278,22147,24886,36,16398,18246,16745,25,49819,53481,17586,60,70271,68221,71329,105,20640,17579,16080,27,44144,36940,48461,65
NA,NA,4043078,4043182,"predicted RNA","-",11796,8494,7092,86,123472,79468,110285,994,17429,29474,23000,221,13086,12802,11257,117,164903,155892,153318,1505,164402,178262,215332,1771,26973,26233,21979,238,12579,17566,11437,132,176515,115925,84922,1197,149801,142352,137691,1364,16752,18936,21283,180,101745,50078,69778,703
4043518,4043183,4043533,4043183,"Npun_R3250","rhodanese",69584,82408,68452,218,840046,685059,792612,2299,116852,150374,128462,392,83715,82934,79887,244,830408,753892,742990,2308,755511,817531,979546,2532,120527,113800,110639,342,65313,69076,70874,203,709974,505748,655852,1856,588531,508056,554109,1637,85640,88752,97115,269,395012,412852,487229,1284
4043677,4045383,4043536,4045723,"Npun_F3251","DNA mismatch repair protein",68132,71238,112036,49,82983,104864,109103,57,73944,79435,72625,44,78345,73766,104848,50,58298,67318,81299,40,72231,71652,68468,41,71815,61960,71520,40,66072,80785,75910,43,50543,48165,55217,30,80309,73652,79248,45,72962,75489,89843,46,58370,58767,65681,35
4046028,4046303,4046023,4046442,"Npun_F3253","hypothetical protein",105498,140547,81047,395,13171,12600,13450,47,54395,180579,85891,387,52275,74884,52769,217,35594,23526,16497,91,54130,61456,48605,198,118092,69895,76714,319,124957,111481,85491,388,66180,36606,50663,185,33963,28006,31021,112,103630,99227,97057,362,34155,47217,45773,153
4046655,4046473,4046694,4046446,"Npun_R3254","CsbD family protein",33854,101290,166009,548,9636,29274,24517,115,71906,97612,36315,374,60753,71700,88022,401,8658,4541,3682,30,16142,12416,15562,80,36674,25932,43804,193,30349,43685,52932,231,17322,18192,26508,112,17164,17048,21201,100,42601,30966,26250,181,14740,72573,47767,246
